website_name;competence_date;country_code;currency_code;brand;product_title;product_code;sku;category1;category2;category3;gender;color;size;full_price;price;currency;discount_pct;in_stock;composition;made_in;season;care_instructions;description;itemurl;imageurl1;imageurl2;imageurl3;imageurl4;imageurl5;designer_style_id;model_measurements;supplier_color;breadcrumbs;raw_html_url
farfetch.com;2026-09-21;USA;USD;Autry;velvet-trim leather sneakers;37134049;37134049;Women;Shoes;Designer Pumps & Heels;Female;Multi/Neutral;OS;175.00;175.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Autry - velvet-trim leather sneakers. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/autry-velvet-trim-leather-sneakers-item-37134049.aspx;https://cdn-images.farfetch-contents.com/37/13/40/49/37134049_69690786_480.jpg;https://cdn-images.farfetch-contents.com/37/13/40/49/37134049_69690788_480.jpg;;;;37134049;;Neutral;Women > Shoes > Designer Pumps & Heels;
farfetch.com;2026-09-21;USA;USD;BIMBA Y LOLA;burgundy leather Lolita bag;37620181;37620181;Women;Bags;Tote & Shoulder Bags;Female;Multi/Neutral;OS;360.00;360.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;BIMBA Y LOLA - burgundy leather Lolita bag. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/bimba-y-lola-burgundy-leather-lolita-bag-item-37620181.aspx;https://cdn-images.farfetch-contents.com/37/62/01/81/37620181_70541130_480.jpg;https://cdn-images.farfetch-contents.com/37/62/01/81/37620181_70541146_480.jpg;;;;37620181;;Neutral;Women > Bags > Tote & Shoulder Bags;
farfetch.com;2026-09-21;USA;USD;Balenciaga;mini Le City tote bag;35517881;35517881;Women;Bags;Tote & Shoulder Bags;Female;Multi/Neutral;OS;1927.00;1927.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Balenciaga - mini Le City tote bag. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/balenciaga-mini-le-city-tote-bag-item-35517881.aspx;https://cdn-images.farfetch-contents.com/35/51/78/81/35517881_73026232_480.jpg;https://cdn-images.farfetch-contents.com/35/51/78/81/35517881_73026730_480.jpg;;;;35517881;;Neutral;Women > Bags > Tote & Shoulder Bags;
farfetch.com;2026-09-21;USA;USD;Balmain;medium Anthem bag in calfskin leather;33755598;33755598;Women;Bags;Tote & Shoulder Bags;Female;Multi/Neutral;OS;2020.00;2020.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Balmain - medium Anthem bag in calfskin leather. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/balmain-medium-anthem-bag-in-calfskin-leather-item-33755598.aspx;https://cdn-images.farfetch-contents.com/33/75/55/98/33755598_64681975_480.jpg;https://cdn-images.farfetch-contents.com/33/75/55/98/33755598_64658454_480.jpg;;;;33755598;;Neutral;Women > Bags > Tote & Shoulder Bags;
farfetch.com;2026-09-21;USA;USD;Birkenstock;Boston suede sandals;15804667;15804667;Women;Shoes;Designer Pumps & Heels;Female;Multi/Neutral;OS;135.00;135.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Birkenstock - Boston suede sandals. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/birkenstock-boston-suede-sandals-item-15804667.aspx;https://cdn-images.farfetch-contents.com/15/80/46/67/15804667_57239719_480.jpg;https://cdn-images.farfetch-contents.com/15/80/46/67/15804667_57239720_480.jpg;;;;15804667;;Neutral;Women > Shoes > Designer Pumps & Heels;
farfetch.com;2026-09-21;USA;USD;Bravest Studios;Bear Claw faux-fur mules;33306891;33306891;Women;Shoes;Designer Pumps & Heels;Female;Multi/Neutral;OS;119.00;119.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Bravest Studios - Bear Claw faux-fur mules. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/bravest-studios-bear-claw-faux-fur-mules-item-33306891.aspx;https://cdn-images.farfetch-contents.com/33/30/68/91/33306891_71212712_480.jpg;https://cdn-images.farfetch-contents.com/33/30/68/91/33306891_71220698_480.jpg;;;;33306891;;Neutral;Women > Shoes > Designer Pumps & Heels;
farfetch.com;2026-09-21;USA;USD;Burberry;mini Check Bowling bag;37688089;37688089;Women;Bags;Tote & Shoulder Bags;Female;Multi/Neutral;OS;1357.00;1357.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Burberry - mini Check Bowling bag. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/burberry-mini-check-bowling-bag-item-37688089.aspx;https://cdn-images.farfetch-contents.com/37/68/80/89/37688089_70828477_480.jpg;https://cdn-images.farfetch-contents.com/37/68/80/89/37688089_70828043_480.jpg;;;;37688089;;Neutral;Women > Bags > Tote & Shoulder Bags;
farfetch.com;2026-09-21;USA;USD;Calvin Klein;Foil logo tote bag;35513619;35513619;Women;Bags;Tote & Shoulder Bags;Female;Multi/Neutral;OS;143.00;143.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Calvin Klein - Foil logo tote bag. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/calvin-klein-foil-logo-tote-bag-item-35513619.aspx;https://cdn-images.farfetch-contents.com/35/51/36/19/35513619_66813668_480.jpg;https://cdn-images.farfetch-contents.com/35/51/36/19/35513619_66813684_480.jpg;;;;35513619;;Neutral;Women > Bags > Tote & Shoulder Bags;
farfetch.com;2026-09-21;USA;USD;Camper;Twins floral-print leather derby shoes;36599711;36599711;Women;Shoes;Designer Pumps & Heels;Female;Multi/Neutral;OS;182.00;182.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Camper - Twins floral-print leather derby shoes. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/camper-twins-floral-print-leather-derby-shoes-item-36599711.aspx;https://cdn-images.farfetch-contents.com/36/59/97/11/36599711_68648172_480.jpg;https://cdn-images.farfetch-contents.com/36/59/97/11/36599711_68648201_480.jpg;;;;36599711;;Neutral;Women > Shoes > Designer Pumps & Heels;
farfetch.com;2026-09-21;USA;USD;Chloé;small Paddington in leather handbag;34343558;34343558;Women;Bags;Tote & Shoulder Bags;Female;Multi/Neutral;OS;1863.00;1863.00;USD;0;true;Calf Leather / Premium Fabric;Italy;FW26;Specialist Leather Clean;Chloé - small Paddington in leather handbag. Crafted with exceptional artisan materials.;https://www.farfetch.com/vn/shopping/women/chloe-small-paddington-in-leather-handbag-item-34343558.aspx;https://cdn-images.farfetch-contents.com/34/34/35/58/34343558_71357387_480.jpg;https://cdn-images.farfetch-contents.com/34/34/35/58/34343558_71100755_480.jpg;;;;34343558;;Neutral;Women > Bags > Tote & Shoulder Bags;
